phenomenon_time,id_aq_legal_station,label_no
2019-09-11 05:40:00,9625,18.62
2019-09-11 05:41:00,9625,18.73
2019-09-11 05:42:00,9625,19.25
2019-09-11 05:43:00,9625,19.81
2019-09-11 05:44:00,9625,20.54
2019-09-11 05:45:00,9625,20.85
2019-09-11 05:46:00,9625,21.75
2019-09-11 05:47:00,9625,22.73
2019-09-11 05:48:00,9625,23
2019-09-11 05:49:00,9625,23.25
2019-09-11 05:50:00,9625,23.65
2019-09-11 05:51:00,9625,24.6
2019-09-11 05:52:00,9625,25.69
2019-09-11 05:53:00,9625,26.69
2019-09-11 05:54:00,9625,27.56
2019-09-11 05:55:00,9625,28.48
2019-09-11 05:56:00,9625,29.35
2019-09-11 05:57:00,9625,30.08
2019-09-11 05:58:00,9625,30.17
2019-09-11 05:59:00,9625,29.81
2019-09-11 06:00:00,9625,29.73
2019-09-11 06:01:00,9625,29.79
2019-09-11 06:02:00,9625,29.98
2019-09-11 06:03:00,9625,29.98
2019-09-11 06:04:00,9625,30.19
2019-09-11 06:05:00,9625,30.35
2019-09-11 06:06:00,9625,31.06
2019-09-11 06:07:00,9625,31.15
2019-09-11 06:08:00,9625,30.83
2019-09-11 06:09:00,9625,30.44
2019-09-11 06:10:00,9625,30.6
2019-09-11 06:11:00,9625,31.92
2019-09-11 06:12:00,9625,33.79
2019-09-11 06:13:00,9625,36
2019-09-11 06:14:00,9625,38.88
2019-09-11 06:15:00,9625,41.56
2019-09-11 06:16:00,9625,42.77
2019-09-11 06:17:00,9625,41.94
2019-09-11 06:18:00,9625,40.25
2019-09-11 06:19:00,9625,39
2019-09-11 06:20:00,9625,36.33
2019-09-11 06:21:00,9625,33.56
2019-09-11 06:22:00,9625,30.9
2019-09-11 06:23:00,9625,29.77
2019-09-11 06:24:00,9625,29.5
2019-09-11 06:25:00,9625,28.92
2019-09-11 06:26:00,9625,27.52
2019-09-11 06:27:00,9625,26.77
2019-09-11 06:28:00,9625,26.25
2019-09-11 06:29:00,9625,25.6
2019-09-11 06:30:00,9625,25.02
2019-09-11 06:31:00,9625,24.38
2019-09-11 06:32:00,9625,23.85
2019-09-11 06:33:00,9625,23.54
2019-09-11 06:34:00,9625,23.15
2019-09-11 06:35:00,9625,22.83
2019-09-11 06:36:00,9625,22.58
2019-09-11 06:37:00,9625,22.19
2019-09-11 06:38:00,9625,21.44
2019-09-11 06:39:00,9625,20.46
2019-09-11 06:40:00,9625,19.65
2019-09-11 06:41:00,9625,18.88
2019-09-11 06:42:00,9625,18.27
2019-09-11 06:43:00,9625,17.83
2019-09-11 06:44:00,9625,17.83
2019-09-11 06:45:00,9625,17.96
2019-09-11 06:46:00,9625,18.48
2019-09-11 06:47:00,9625,19.1
2019-09-11 06:48:00,9625,19.77
2019-09-11 06:49:00,9625,20.42
2019-09-11 06:50:00,9625,20.77
2019-09-11 06:51:00,9625,20.98
2019-09-11 06:52:00,9625,21.25
2019-09-11 06:53:00,9625,21.17
2019-09-11 06:54:00,9625,20.83
2019-09-11 06:55:00,9625,20.21
2019-09-11 06:56:00,9625,19.38
2019-09-11 06:57:00,9625,18.75
2019-09-11 06:58:00,9625,17.9
2019-09-11 06:59:00,9625,16.83
2019-09-11 07:00:00,9625,15.73
2019-09-11 07:01:00,9625,14.81
2019-09-11 07:02:00,9625,14.15
2019-09-11 07:03:00,9625,13.46
2019-09-11 07:04:00,9625,12.58
2019-09-11 07:05:00,9625,11.98
2019-09-11 07:06:00,9625,11.77
2019-09-11 07:07:00,9625,11.67
2019-09-11 07:08:00,9625,11.4
2019-09-11 07:09:00,9625,11.25
2019-09-11 07:10:00,9625,11.29
2019-09-11 07:11:00,9625,11.56
2019-09-11 07:12:00,9625,11.46
2019-09-11 07:13:00,9625,11.04
2019-09-11 07:14:00,9625,10.69
2019-09-11 07:15:00,9625,10.56
2019-09-11 07:16:00,9625,10.31
2019-09-11 07:17:00,9625,9.71
2019-09-11 07:18:00,9625,9.13
2019-09-11 07:19:00,9625,8.83
2019-09-11 07:20:00,9625,8.65
2019-09-11 07:21:00,9625,8.35
2019-09-11 07:22:00,9625,7.9
2019-09-11 07:23:00,9625,7.65
2019-09-11 07:24:00,9625,7.5
2019-09-11 07:25:00,9625,7.25
2019-09-11 07:26:00,9625,6.92
2019-09-11 07:27:00,9625,6.67
2019-09-11 07:28:00,9625,6.37
2019-09-11 07:29:00,9625,6.23
2019-09-11 07:30:00,9625,6.02
2019-09-11 07:31:00,9625,6
2019-09-11 07:32:00,9625,6
2019-09-11 07:33:00,9625,6.15
2019-09-11 07:34:00,9625,6.25
2019-09-11 07:35:00,9625,6.21
2019-09-11 07:36:00,9625,6.13
2019-09-11 07:37:00,9625,6.04
2019-09-11 07:38:00,9625,5.79
2019-09-11 07:39:00,9625,5.62
2019-09-11 07:40:00,9625,5.44
2019-09-11 07:41:00,9625,5.42
2019-09-11 07:42:00,9625,5.44
2019-09-11 07:43:00,9625,5.52
2019-09-11 07:44:00,9625,5.71
2019-09-11 07:45:00,9625,5.94
2019-09-11 07:46:00,9625,6.17
2019-09-11 07:47:00,9625,6.4
2019-09-11 07:48:00,9625,6.71
2019-09-11 07:49:00,9625,6.85
2019-09-11 07:50:00,9625,6.96
2019-09-11 07:51:00,9625,7.1
2019-09-11 07:52:00,9625,7.21
2019-09-11 07:53:00,9625,7.21
2019-09-11 07:54:00,9625,7.35
2019-09-11 07:55:00,9625,7.48
2019-09-11 07:56:00,9625,7.48
2019-09-11 07:57:00,9625,7.38
2019-09-11 07:58:00,9625,7.31
2019-09-11 07:59:00,9625,6.98
2019-09-11 08:00:00,9625,6.71
2019-09-11 08:01:00,9625,6.31
2019-09-11 08:02:00,9625,5.96
2019-09-11 08:03:00,9625,5.69
2019-09-11 08:04:00,9625,5.48
2019-09-11 08:05:00,9625,5.44
2019-09-11 08:06:00,9625,5.46
2019-09-11 08:07:00,9625,5.46
2019-09-11 08:08:00,9625,5.5
2019-09-11 08:09:00,9625,5.58
2019-09-11 08:10:00,9625,5.58
2019-09-11 08:11:00,9625,5.56
2019-09-11 08:12:00,9625,5.48
2019-09-11 08:13:00,9625,5.48
2019-09-11 08:14:00,9625,5.46
2019-09-11 08:15:00,9625,5.4
2019-09-11 08:16:00,9625,5.5
2019-09-11 08:17:00,9625,5.62
2019-09-11 08:18:00,9625,5.73
2019-09-11 08:19:00,9625,5.87
2019-09-11 08:20:00,9625,5.87
2019-09-11 08:21:00,9625,5.85
2019-09-11 08:22:00,9625,5.65
2019-09-11 08:23:00,9625,5.46
2019-09-11 08:24:00,9625,5.31
2019-09-11 08:25:00,9625,5.15
2019-09-11 08:26:00,9625,4.94
2019-09-11 08:27:00,9625,4.81
2019-09-11 08:28:00,9625,4.75
2019-09-11 08:29:00,9625,4.88
2019-09-11 08:30:00,9625,4.77
2019-09-11 08:31:00,9625,4.79
2019-09-11 08:32:00,9625,4.75
2019-09-11 08:33:00,9625,4.75
2019-09-11 08:34:00,9625,4.83
2019-09-11 08:35:00,9625,4.92
2019-09-11 08:36:00,9625,5
2019-09-11 08:37:00,9625,5
2019-09-11 08:38:00,9625,5.1
2019-09-11 08:39:00,9625,5.21
2019-09-11 08:40:00,9625,5.25
2019-09-11 08:41:00,9625,5.25
2019-09-11 08:42:00,9625,5.15
2019-09-11 08:43:00,9625,5.1
2019-09-11 08:44:00,9625,5
2019-09-11 08:45:00,9625,5
2019-09-11 08:46:00,9625,4.94
2019-09-11 08:47:00,9625,4.9
2019-09-11 08:48:00,9625,4.88
2019-09-11 08:49:00,9625,4.83
2019-09-11 08:50:00,9625,4.75
2019-09-11 08:51:00,9625,4.69
2019-09-11 08:52:00,9625,4.52
2019-09-11 08:53:00,9625,4.38
2019-09-11 08:54:00,9625,4.38
2019-09-11 08:55:00,9625,4.48
2019-09-11 08:56:00,9625,4.54
2019-09-11 08:57:00,9625,4.54
2019-09-11 08:58:00,9625,4.63
2019-09-11 08:59:00,9625,4.75
2019-09-11 09:00:00,9625,4.88
2019-09-11 09:01:00,9625,4.94
2019-09-11 09:02:00,9625,5
2019-09-11 09:03:00,9625,5
2019-09-11 09:04:00,9625,5
2019-09-11 09:05:00,9625,4.98
2019-09-11 09:06:00,9625,5
2019-09-11 09:07:00,9625,4.83
2019-09-11 09:08:00,9625,4.73
2019-09-11 09:09:00,9625,4.6
2019-09-11 09:10:00,9625,4.5
2019-09-11 09:11:00,9625,4.5
2019-09-11 09:12:00,9625,4.33
2019-09-11 09:13:00,9625,4.25
2019-09-11 09:14:00,9625,4.25
2019-09-11 09:15:00,9625,4.12
2019-09-11 09:16:00,9625,4
2019-09-11 09:17:00,9625,3.96
2019-09-11 09:18:00,9625,3.96
2019-09-11 09:19:00,9625,4
2019-09-11 09:20:00,9625,4
2019-09-11 09:21:00,9625,3.96
2019-09-11 09:22:00,9625,3.94
2019-09-11 09:23:00,9625,3.94
2019-09-11 09:24:00,9625,3.98
2019-09-11 09:25:00,9625,3.9
2019-09-11 09:26:00,9625,3.87
2019-09-11 09:27:00,9625,3.87
2019-09-11 09:28:00,9625,3.87
2019-09-11 09:29:00,9625,3.83
2019-09-11 09:30:00,9625,3.77
2019-09-11 09:31:00,9625,3.87
2019-09-11 09:32:00,9625,3.98
2019-09-11 09:33:00,9625,3.9
2019-09-11 09:34:00,9625,3.83
2019-09-11 09:35:00,9625,3.75
2019-09-11 09:36:00,9625,3.75
2019-09-11 09:37:00,9625,3.58
2019-09-11 09:38:00,9625,3.38
2019-09-11 09:39:00,9625,3.27
2019-09-11 09:40:00,9625,3.23
2019-09-11 09:41:00,9625,3.21
2019-09-11 09:42:00,9625,3.25
2019-09-11 09:43:00,9625,3.25
2019-09-11 09:44:00,9625,3.35
2019-09-11 09:45:00,9625,3.38
2019-09-11 09:46:00,9625,3.38
2019-09-11 09:47:00,9625,3.42
2019-09-11 09:48:00,9625,3.35
2019-09-11 09:49:00,9625,3.25
2019-09-11 09:50:00,9625,3.23
2019-09-11 09:51:00,9625,3.12
2019-09-11 09:52:00,9625,3.12
2019-09-11 09:53:00,9625,3.02
2019-09-11 09:54:00,9625,2.98
2019-09-11 09:55:00,9625,2.87
2019-09-11 09:56:00,9625,2.85
2019-09-11 09:57:00,9625,2.73
2019-09-11 09:58:00,9625,2.62
2019-09-11 09:59:00,9625,2.62
2019-09-11 10:00:00,9625,2.62
2019-09-11 10:01:00,9625,2.62
2019-09-11 10:02:00,9625,2.62
2019-09-11 10:03:00,9625,2.62
2019-09-11 10:04:00,9625,2.62
2019-09-11 10:05:00,9625,2.5
2019-09-11 10:06:00,9625,2.46
2019-09-11 10:07:00,9625,2.37
2019-09-11 10:08:00,9625,2.37
2019-09-11 10:09:00,9625,2.37
2019-09-11 10:10:00,9625,2.42
2019-09-11 10:11:00,9625,2.5
2019-09-11 10:12:00,9625,2.46
2019-09-11 10:13:00,9625,2.37
2019-09-11 10:14:00,9625,2.37
2019-09-11 10:15:00,9625,2.27
2019-09-11 10:16:00,9625,2.25
2019-09-11 10:17:00,9625,2.25
2019-09-11 10:18:00,9625,2.25
2019-09-11 10:19:00,9625,2.25
2019-09-11 10:20:00,9625,2.25
2019-09-11 10:21:00,9625,2.25
2019-09-11 10:22:00,9625,2.21
2019-09-11 10:23:00,9625,2.13
2019-09-11 10:24:00,9625,2.08
2019-09-11 10:25:00,9625,2
2019-09-11 10:26:00,9625,1.98
2019-09-11 10:27:00,9625,1.9
2019-09-11 10:28:00,9625,1.83
2019-09-11 10:29:00,9625,1.75
2019-09-11 10:30:00,9625,1.65
2019-09-11 10:31:00,9625,1.62
2019-09-11 10:32:00,9625,1.6
2019-09-11 10:33:00,9625,1.5
2019-09-11 10:34:00,9625,1.5
2019-09-11 10:35:00,9625,1.5
